107990	1970-01-01
1465691	1970-01-01
2344422	1970-01-01
105600	1970-01-01
5071470	1970-01-01
111602	1970-01-01
2344742	1970-01-01
563120	1970-01-01
1296753	1970-01-01
1761529	1970-01-01
5605516	1970-01-01
5205122	1970-01-01
554323	1970-01-01
5352133	1970-01-01
4775394	1970-01-01
3669830	1970-01-01
4767796	1970-01-01
560708	1970-01-01
3434152	1970-01-01
5481295	1970-01-01
1184293	1970-01-01
3854888	1970-01-01
5476313	1970-01-01
2085245	1970-01-01
5593813	1970-01-01
5205539	1970-01-01
5604214	1970-01-01
2684657	1970-01-01
106375	1970-01-01
5214263	1970-01-01
4767487	1970-01-01
104709	1970-01-01
3679163	1970-01-01
1763404	1970-01-01
560029	1970-01-01
3420102	1970-01-01
418854	1970-01-01
1305451	1970-01-01
3030579	1970-01-01
5729956	1970-01-01
4767634	1970-01-01
3852829	1970-01-01
1186512	1970-01-01
783174	1970-01-01
5210150	1970-01-01
1895099	1970-01-01
5339040	1970-01-01
3425268	1970-01-01
3024008	1970-01-01
109859	1970-01-01
1899286	1970-01-01
5593649	1970-01-01
5071523	1970-01-01
4768758	1970-01-01
3431398	1970-01-01
5476644	1970-01-01
107909	1970-01-01
3938817	1970-01-01
566686	1970-01-01
5065562	1970-01-01
3668395	1970-01-01
2880927	1970-01-01
93323	1970-01-01
3938774	1970-01-01
5340344	1970-01-01
3933490	1970-01-01
5073407	1970-01-01
771806	1970-01-01
3939512	1970-01-01
1306319	1970-01-01
2081929	1970-01-01
5732509	1970-01-01
4767631	1970-01-01
5206813	1970-01-01
1764199	1970-01-01
1635533	1970-01-01
3858232	1970-01-01
5469026	1970-01-01
102299	1970-01-01
3664307	1970-01-01
3672999	1970-01-01
3020228	1970-01-01
1178066	1970-01-01
2687154	1970-01-01
4933882	1970-01-01
3423377	1970-01-01
2463812	1970-01-01
5595410	1970-01-01
95211	1970-01-01
3422284	1970-01-01
5479043	1970-01-01
94960	1970-01-01
108694	1970-01-01
1181358	1970-01-01
4335717	1970-01-01
2466937	1970-01-01
4328441	1970-01-01
4620754	1970-01-01
2083988	1970-01-01
566665	1970-01-01
1295026	1970-01-01
429534	1970-01-01
428600	1970-01-01
2694858	1970-01-01
3016208	1970-01-01
565217	1970-01-01
107413	1970-01-01
1301725	1970-01-01
1174412	1970-01-01
102797	1970-01-01
3018277	1970-01-01
2692531	1970-01-01
2337010	1970-01-01
552023	1970-01-01
1761735	1970-01-01
1896326	1970-01-01
5208417	1970-01-01
2344434	1970-01-01
5605778	1970-01-01
5208768	1970-01-01
3250445	1970-01-01
1901145	1970-01-01
5340779	1970-01-01
4630724	1970-01-01
4766267	1970-01-01
1292530	1970-01-01
429747	1970-01-01
1894931	1970-01-01
2336122	1970-01-01
5590512	1970-01-01
4775345	1970-01-01
5073346	1970-01-01
108178	1970-01-01
1895552	1970-01-01
3938450	1970-01-01
2336085	1970-01-01
5348357	1970-01-01
1293115	1970-01-01
5065501	1970-01-01
3249085	1970-01-01
5072340	1970-01-01
3852495	1970-01-01
95693	1970-01-01
1184117	1970-01-01
552759	1970-01-01
4767843	1970-01-01
772095	1970-01-01
2081456	1970-01-01
3261424	1970-01-01
3250142	1970-01-01
562112	1970-01-01
1636657	1970-01-01
2697785	1970-01-01
5080771	1970-01-01
5352834	1970-01-01
1454578	1970-01-01
3936199	1970-01-01
2462247	1970-01-01
3420302	1970-01-01
94260	1970-01-01
5598609	1970-01-01
5596617	1970-01-01
4942592	1970-01-01
1458008	1970-01-01
1295552	1970-01-01
3858415	1970-01-01
113386	1970-01-01
98771	1970-01-01
1297931	1970-01-01
3431756	1970-01-01
4935899	1970-01-01
4933399	1970-01-01
4942535	1970-01-01
1647334	1970-01-01
3662973	1970-01-01
1645462	1970-01-01
93454	1970-01-01
771996	1970-01-01
3430029	1970-01-01
1467284	1970-01-01
5336993	1970-01-01
96961	1970-01-01
5345828	1970-01-01
3433115	1970-01-01
2461940	1970-01-01
2082035	1970-01-01
4948335	1970-01-01
113369	1970-01-01
5205332	1970-01-01
4619292	1970-01-01
1898160	1970-01-01
5207350	1970-01-01
3664233	1970-01-01
5603177	1970-01-01
4626686	1970-01-01
3678142	1970-01-01
109513	1970-01-01
104430	1970-01-01
2701864	1970-01-01
3252016	1970-01-01
552856	1970-01-01
1185518	1970-01-01
427623	1970-01-01
3853588	1970-01-01
104529	1970-01-01
1462932	1970-01-01
4770324	1970-01-01
769246	1970-01-01
5217778	1970-01-01
1303706	1970-01-01
2684271	1970-01-01
5472545	1970-01-01
2880929	1970-01-01
4776238	1970-01-01
2468364	1970-01-01
5594787	1970-01-01
2084270	1970-01-01
1301631	1970-01-01
1297840	1970-01-01
2467434	1970-01-01
2344200	1970-01-01
2336697	1970-01-01
1303155	1970-01-01
2336098	1970-01-01
3940007	1970-01-01
5464028	1970-01-01
2341245	1970-01-01
1763131	1970-01-01
419018	1970-01-01
2347968	1970-01-01
107367	1970-01-01
1180206	1970-01-01
4767448	1970-01-01
1305009	1970-01-01
3666602	1970-01-01
558389	1970-01-01
99589	1970-01-01
5597889	1970-01-01
5730180	1970-01-01
430002	1970-01-01
5728492	1970-01-01
3849314	1970-01-01
3425761	1970-01-01
1642611	1970-01-01
1188072	1970-01-01
98261	1970-01-01
2686550	1970-01-01
5065365	1970-01-01
771926	1970-01-01
1766442	1970-01-01
1300294	1970-01-01
2684841	1970-01-01
5204756	1970-01-01
766994	1970-01-01
3250181	1970-01-01
3938790	1970-01-01
5215184	1970-01-01
5599629	1970-01-01
5349993	1970-01-01
1896717	1970-01-01
2337710	1970-01-01
1454664	1970-01-01
1180181	1970-01-01
5596862	1970-01-01
428073	1970-01-01
429934	1970-01-01
4323839	1970-01-01
1188321	1970-01-01
3933354	1970-01-01
569437	1970-01-01
5347615	1970-01-01
91583	1970-01-01
2691651	1970-01-01
2338956	1970-01-01
2694720	1970-01-01
2467319	1970-01-01
1173733	1970-01-01
4335340	1970-01-01
108444	1970-01-01
5742477	1970-01-01
3662584	1970-01-01
5738392	1970-01-01
5590713	1970-01-01
1180250	1970-01-01
5464754	1970-01-01
428963	1970-01-01
5079953	1970-01-01
5468873	1970-01-01
5732293	1970-01-01
3680920	1970-01-01
2692634	1970-01-01
4623939	1970-01-01
5335594	1970-01-01
5606756	1970-01-01
5066639	1970-01-01
2463676	1970-01-01
2694649	1970-01-01
5065509	1970-01-01
564150	1970-01-01
768093	1970-01-01
2692447	1970-01-01
1296244	1970-01-01
5728731	1970-01-01
4934051	1970-01-01
552902	1970-01-01
1176650	1970-01-01
2462819	1970-01-01
4940345	1970-01-01
3662780	1970-01-01
3846732	1970-01-01
2344324	1970-01-01
4933789	1970-01-01
1647945	1970-01-01
1295821	1970-01-01
5738240	1970-01-01
1304857	1970-01-01
1182648	1970-01-01
420104	1970-01-01
2699856	1970-01-01
2683284	1970-01-01
1189660	1970-01-01
1300624	1970-01-01
4769407	1970-01-01
5600576	1970-01-01
1304981	1970-01-01
419214	1970-01-01
4636188	1970-01-01
5590551	1970-01-01
109835	1970-01-01
5210538	1970-01-01
5605428	1970-01-01
2695858	1970-01-01
2688706	1970-01-01
5072448	1970-01-01
425964	1970-01-01
3429671	1970-01-01
2333136	1970-01-01
429735	1970-01-01
5345947	1970-01-01
4324014	1970-01-01
1458056	1970-01-01
4938064	1970-01-01
4942701	1970-01-01
2462124	1970-01-01
1637764	1970-01-01
1765101	1970-01-01
2689207	1970-01-01
778702	1970-01-01
5599398	1970-01-01
781894	1970-01-01
3424103	1970-01-01
3663047	1970-01-01
3950416	1970-01-01
5218029	1970-01-01
1291946	1970-01-01
1642300	1970-01-01
102128	1970-01-01
1298817	1970-01-01
3670012	1970-01-01
3936150	1970-01-01
3420846	1970-01-01
5729609	1970-01-01
3432714	1970-01-01
2091039	1970-01-01
95600	1970-01-01
3021986	1970-01-01
3848378	1970-01-01
1178006	1970-01-01
4636157	1970-01-01
1466010	1970-01-01
566732	1970-01-01
5728620	1970-01-01
1899547	1970-01-01
3252938	1970-01-01
4624580	1970-01-01
3018330	1970-01-01
96024	1970-01-01
5478136	1970-01-01
2350459	1970-01-01
5591755	1970-01-01
4626376	1970-01-01
2331328	1970-01-01
425882	1970-01-01
1765795	1970-01-01
1761868	1970-01-01
5469241	1970-01-01
3933007	1970-01-01
3932749	1970-01-01
568776	1970-01-01
4325365	1970-01-01
561846	1970-01-01
103023	1970-01-01
1638048	1970-01-01
5475237	1970-01-01
418425	1970-01-01
5742484	1970-01-01
92584	1970-01-01
1305351	1970-01-01
1178147	1970-01-01
3434574	1970-01-01
4629723	1970-01-01
413816	1970-01-01
3015113	1970-01-01
5479125	1970-01-01
2463167	1970-01-01
2092025	1970-01-01
4620764	1970-01-01
4933872	1970-01-01
3431529	1970-01-01
2344143	1970-01-01
775547	1970-01-01
5073433	1970-01-01
2687993	1970-01-01
2330746	1970-01-01
1304859	1970-01-01
1182022	1970-01-01
5597328	1970-01-01
1180569	1970-01-01
1648370	1970-01-01
103042	1970-01-01
3435240	1970-01-01
1891337	1970-01-01
4335554	1970-01-01
5469392	1970-01-01
1641972	1970-01-01
5207812	1970-01-01
3669945	1970-01-01
419608	1970-01-01
418430	1970-01-01
1297547	1970-01-01
421481	1970-01-01
563901	1970-01-01
3861491	1970-01-01
1295775	1970-01-01
2694589	1970-01-01
418766	1970-01-01
766529	1970-01-01
4941166	1970-01-01
2082227	1970-01-01
5595634	1970-01-01
555406	1970-01-01
2336378	1970-01-01
109331	1970-01-01
3945876	1970-01-01
5597244	1970-01-01
5337110	1970-01-01
2077872	1970-01-01
2692664	1970-01-01
105153	1970-01-01
4335447	1970-01-01
3021447	1970-01-01
2336173	1970-01-01
94286	1970-01-01
4327848	1970-01-01
5220464	1970-01-01
2082257	1970-01-01
3863138	1970-01-01
412470	1970-01-01
2694326	1970-01-01
4943384	1970-01-01
3014796	1970-01-01
3933038	1970-01-01
102599	1970-01-01
556660	1970-01-01
2695871	1970-01-01
2461979	1970-01-01
4767811	1970-01-01
3941815	1970-01-01
767370	1970-01-01
3418307	1970-01-01
1771627	1970-01-01
1640745	1970-01-01
5220926	1970-01-01
4620629	1970-01-01
1463415	1970-01-01
96685	1970-01-01
1178124	1970-01-01
1463719	1970-01-01
1455699	1970-01-01
5590591	1970-01-01
1903940	1970-01-01
1180325	1970-01-01
418805	1970-01-01
3025797	1970-01-01
770643	1970-01-01
5594015	1970-01-01
5594189	1970-01-01
111743	1970-01-01
3846570	1970-01-01
4624296	1970-01-01
3254979	1970-01-01
1301743	1970-01-01
106368	1970-01-01
562781	1970-01-01
5735034	1970-01-01
5481223	1970-01-01
416774	1970-01-01
1771286	1970-01-01
2092616	1970-01-01
5600110	1970-01-01
3252550	1970-01-01
1904802	1970-01-01
5338670	1970-01-01
5594555	1970-01-01
4338010	1970-01-01
2691199	1970-01-01
1639079	1970-01-01
1761749	1970-01-01
95943	1970-01-01
5605298	1970-01-01
5594758	1970-01-01
3661837	1970-01-01
1187038	1970-01-01
1762877	1970-01-01
3672320	1970-01-01
1646546	1970-01-01
3016281	1970-01-01
2690457	1970-01-01
3676356	1970-01-01
5223054	1970-01-01
3015262	1970-01-01
4943265	1970-01-01
4942764	1970-01-01
1897084	1970-01-01
4935772	1970-01-01
1763379	1970-01-01
563132	1970-01-01
5742466	1970-01-01
3020123	1970-01-01
3940113	1970-01-01
5208166	1970-01-01
2082617	1970-01-01
775465	1970-01-01
5072316	1970-01-01
3853703	1970-01-01
2688281	1970-01-01
5592942	1970-01-01
1770187	1970-01-01
1306651	1970-01-01
96766	1970-01-01
3933944	1970-01-01
3254578	1970-01-01
5336584	1970-01-01
5734778	1970-01-01
769036	1970-01-01
108340	1970-01-01
1178063	1970-01-01
4938030	1970-01-01
2091783	1970-01-01
107831	1970-01-01
4330924	1970-01-01
1904815	1970-01-01
3853334	1970-01-01
1295132	1970-01-01
423048	1970-01-01
1301718	1970-01-01
1181407	1970-01-01
3853913	1970-01-01
1299326	1970-01-01
3949651	1970-01-01
2340113	1970-01-01
5594162	1970-01-01
4770611	1970-01-01
4336743	1970-01-01
105039	1970-01-01
104740	1970-01-01
5739071	1970-01-01
3932177	1970-01-01
5082708	1970-01-01
5208383	1970-01-01
5597511	1970-01-01
1893827	1970-01-01
5067440	1970-01-01
109438	1970-01-01
1769828	1970-01-01
3940055	1970-01-01
5066695	1970-01-01
1640887	1970-01-01
1299394	1970-01-01
5595666	1970-01-01
3248167	1970-01-01
567990	1970-01-01
5730186	1970-01-01
5206723	1970-01-01
1187219	1970-01-01
1301173	1970-01-01
2694692	1970-01-01
2330839	1970-01-01
4936129	1970-01-01
1181424	1970-01-01
3863959	1970-01-01
5734039	1970-01-01
567260	1970-01-01
3933089	1970-01-01
3249174	1970-01-01
5595888	1970-01-01
4626603	1970-01-01
2686755	1970-01-01
420009	1970-01-01
1636857	1970-01-01
2467495	1970-01-01
4948765	1970-01-01
3248021	1970-01-01
3850676	1970-01-01
5208298	1970-01-01
99012	1970-01-01
1296267	1970-01-01
4324214	1970-01-01
419540	1970-01-01
5066071	1970-01-01
5205305	1970-01-01
3255025	1970-01-01
774733	1970-01-01
5468965	1970-01-01
2698956	1970-01-01
3419871	1970-01-01
3859846	1970-01-01
3017903	1970-01-01
2695594	1970-01-01
1770480	1970-01-01
5207690	1970-01-01
556912	1970-01-01
2086423	1970-01-01
3247461	1970-01-01
3665451	1970-01-01
4938553	1970-01-01
774041	1970-01-01
2341898	1970-01-01
1189729	1970-01-01
1180453	1970-01-01
5077266	1970-01-01
1176734	1970-01-01
3249121	1970-01-01
5481210	1970-01-01
5734690	1970-01-01
94742	1970-01-01
769020	1970-01-01
2333477	1970-01-01
5592621	1970-01-01
5742277	1970-01-01
3673663	1970-01-01
1650040	1970-01-01
4630478	1970-01-01
100002	1970-01-01
5590522	1970-01-01
94364	1970-01-01
2689133	1970-01-01
5731493	1970-01-01
770568	1970-01-01
3858367	1970-01-01
5599812	1970-01-01
429952	1970-01-01
4772972	1970-01-01
4624004	1970-01-01
4933787	1970-01-01
5076803	1970-01-01
4942697	1970-01-01
5347318	1970-01-01
555134	1970-01-01
2332855	1970-01-01
95110	1970-01-01
5072527	1970-01-01
4336140	1970-01-01
416142	1970-01-01
96799	1970-01-01
3941324	1970-01-01
5603404	1970-01-01
1893750	1970-01-01
5589847	1970-01-01
4934049	1970-01-01
2344403	1970-01-01
97238	1970-01-01
5597286	1970-01-01
4335036	1970-01-01
5076281	1970-01-01
5597415	1970-01-01
5596624	1970-01-01
3932016	1970-01-01
1454604	1970-01-01
3861464	1970-01-01
5591078	1970-01-01
774276	1970-01-01
5344652	1970-01-01
3678143	1970-01-01
1296216	1970-01-01
5351884	1970-01-01
5596875	1970-01-01
567979	1970-01-01
4950685	1970-01-01
4938068	1970-01-01
4941399	1970-01-01
2692441	1970-01-01
1303198	1970-01-01
1459819	1970-01-01
3419367	1970-01-01
4767910	1970-01-01
2081622	1970-01-01
2086252	1970-01-01
563105	1970-01-01
4934285	1970-01-01
2684472	1970-01-01
95485	1970-01-01
3013925	1970-01-01
5066079	1970-01-01
1765910	1970-01-01
3671341	1970-01-01
3671392	1970-01-01
1896960	1970-01-01
3021964	1970-01-01
4331978	1970-01-01
3944766	1970-01-01
3944553	1970-01-01
5597470	1970-01-01
3258298	1970-01-01
5738729	1970-01-01
3023092	1970-01-01
3854606	1970-01-01
5599188	1970-01-01
553163	1970-01-01
2689695	1970-01-01
4941133	1970-01-01
417759	1970-01-01
5223231	1970-01-01
417161	1970-01-01
4322479	1970-01-01
3014115	1970-01-01
767511	1970-01-01
5336782	1970-01-01
5480847	1970-01-01
5589852	1970-01-01
5600931	1970-01-01
3861158	1970-01-01
565009	1970-01-01
1302019	1970-01-01
93963	1970-01-01
108894	1970-01-01
107768	1970-01-01
5606473	1970-01-01
562279	1970-01-01
2080030	1970-01-01
5597204	1970-01-01
3021924	1970-01-01
5469464	1970-01-01
1772753	1970-01-01
3944478	1970-01-01
4625325	1970-01-01
1455244	1970-01-01
3254172	1970-01-01
3856424	1970-01-01
1896734	1970-01-01
5336070	1970-01-01
2699414	1970-01-01
2330837	1970-01-01
5207637	1970-01-01
3858463	1970-01-01
3932939	1970-01-01
421811	1970-01-01
4936491	1970-01-01
1462710	1970-01-01
2338990	1970-01-01
429956	1970-01-01
4936973	1970-01-01
5732110	1970-01-01
4936143	1970-01-01
4629234	1970-01-01
105343	1970-01-01
5211602	1970-01-01
5599262	1970-01-01
5729765	1970-01-01
3676911	1970-01-01
4626297	1970-01-01
1307970	1970-01-01
107921	1970-01-01
3429108	1970-01-01
2462954	1970-01-01
4629803	1970-01-01
1190488	1970-01-01
4634733	1970-01-01
5597953	1970-01-01
559497	1970-01-01
1300249	1970-01-01
1894997	1970-01-01
1305433	1970-01-01
5742070	1970-01-01
4770880	1970-01-01
5469136	1970-01-01
5478541	1970-01-01
5606412	1970-01-01
3676851	1970-01-01
2077380	1970-01-01
4767470	1970-01-01
5341912	1970-01-01
3938853	1970-01-01
5599295	1970-01-01
417180	1970-01-01
5601441	1970-01-01
2684904	1970-01-01
1306767	1970-01-01
1769074	1970-01-01
5469230	1970-01-01
5740414	1970-01-01
5595903	1970-01-01
2086634	1970-01-01
2340152	1970-01-01
1456300	1970-01-01
562262	1970-01-01
1894701	1970-01-01
2330736	1970-01-01
4339491	1970-01-01
4767908	1970-01-01
3249609	1970-01-01
111424	1970-01-01
1306715	1970-01-01
110309	1970-01-01
1454236	1970-01-01
2332487	1970-01-01
1902672	1970-01-01
5354979	1970-01-01
5204876	1970-01-01
2077958	1970-01-01
5591019	1970-01-01
1896622	1970-01-01
3421268	1970-01-01
4937470	1970-01-01
5603229	1970-01-01
3420506	1970-01-01
1902312	1970-01-01
1772879	1970-01-01
3676895	1970-01-01
1645301	1970-01-01
5592117	1970-01-01
1300212	1970-01-01
419867	1970-01-01
555560	1970-01-01
4775782	1970-01-01
5346178	1970-01-01
3678859	1970-01-01
5346064	1970-01-01
1904784	1970-01-01
3015518	1970-01-01
418869	1970-01-01
2684349	1970-01-01
4932498	1970-01-01
426774	1970-01-01
1899491	1970-01-01
1456380	1970-01-01
2464334	1970-01-01
5739771	1970-01-01
106209	1970-01-01
1641162	1970-01-01
3668823	1970-01-01
5351261	1970-01-01
97203	1970-01-01
2344216	1970-01-01
553557	1970-01-01
98930	1970-01-01
1301240	1970-01-01
428217	1970-01-01
3248127	1970-01-01
109237	1970-01-01
4767511	1970-01-01
97097	1970-01-01
3019608	1970-01-01
1299388	1970-01-01
2694327	1970-01-01
5600279	1970-01-01
1306366	1970-01-01
1173539	1970-01-01
5220383	1970-01-01
5337095	1970-01-01
418892	1970-01-01
2085584	1970-01-01
4763315	1970-01-01
5475185	1970-01-01
3858347	1970-01-01
3419899	1970-01-01
554529	1970-01-01
3018987	1970-01-01
1297543	1970-01-01
5595059	1970-01-01
3016617	1970-01-01
3851534	1970-01-01
1302026	1970-01-01
4336419	1970-01-01
1304987	1970-01-01
97168	1970-01-01
564175	1970-01-01
417778	1970-01-01
3944716	1970-01-01
412410	1970-01-01
93348	1970-01-01
3014597	1970-01-01
5066146	1970-01-01
5218138	1970-01-01
3932462	1970-01-01
5220044	1970-01-01
2335562	1970-01-01
3251458	1970-01-01
1763952	1970-01-01
2346244	1970-01-01
5603590	1970-01-01
1644112	1970-01-01
776065	1970-01-01
3015424	1970-01-01
4771798	1970-01-01
1635638	1970-01-01
3933346	1970-01-01
3015932	1970-01-01
5339426	1970-01-01
428088	1970-01-01
1763240	1970-01-01
2468260	1970-01-01
5466428	1970-01-01
3430244	1970-01-01
419437	1970-01-01
4937801	1970-01-01
2696529	1970-01-01
2464367	1970-01-01
3948591	1970-01-01
3261034	1970-01-01
5591575	1970-01-01
3261641	1970-01-01
3015687	1970-01-01
2469131	1970-01-01
5065527	1970-01-01
3852438	1970-01-01
96417	1970-01-01
4629240	1970-01-01
5599249	1970-01-01
420944	1970-01-01
2337123	1970-01-01
106226	1970-01-01
3247984	1970-01-01
3847449	1970-01-01
5598255	1970-01-01
423591	1970-01-01
4323424	1970-01-01
107893	1970-01-01
108210	1970-01-01
1899511	1970-01-01
5219855	1970-01-01
5335598	1970-01-01
2465709	1970-01-01
3018145	1970-01-01
1180487	1970-01-01
3846725	1970-01-01
5341857	1970-01-01
2467233	1970-01-01
3248205	1970-01-01
2079005	1970-01-01
4625798	1970-01-01
776547	1970-01-01
4620169	1970-01-01
1298387	1970-01-01
2880941	1970-01-01
1894312	1970-01-01
1891643	1970-01-01
1648922	1970-01-01
765157	1970-01-01
5215097	1970-01-01
1766696	1970-01-01
5079677	1970-01-01
5474360	1970-01-01
3019339	1970-01-01
1304509	1970-01-01
560889	1970-01-01
3251509	1970-01-01
2084285	1970-01-01
5346923	1970-01-01
4333894	1970-01-01
1297880	1970-01-01
5599804	1970-01-01
4341721	1970-01-01
5341600	1970-01-01
4630690	1970-01-01
4943374	1970-01-01
5600116	1970-01-01
555125	1970-01-01
3953757	1970-01-01
1636692	1970-01-01
5214142	1970-01-01
1305523	1970-01-01
5345959	1970-01-01
5469044	1970-01-01
3421116	1970-01-01
1766065	1970-01-01
3672988	1970-01-01
778032	1970-01-01
2087803	1970-01-01
2889967	1970-01-01
5597580	1970-01-01
4778698	1970-01-01
5736939	1970-01-01
5728419	1970-01-01
4934127	1970-01-01
778257	1970-01-01
3426038	1970-01-01
1771814	1970-01-01
3860262	1970-01-01
3434840	1970-01-01
419508	1970-01-01
1299420	1970-01-01
104205	1970-01-01
5591939	1970-01-01
1176262	1970-01-01
3858669	1970-01-01
5071500	1970-01-01
4324594	1970-01-01
