24003950000	1970-01-01
24003950000	1970-01-01
24003950000	1970-01-01
24003950000	1970-01-01
24003950000	1970-01-01
24003950000	1970-01-01
24007680000	1970-01-01
24007680000	1970-01-01
24007680000	1970-01-01
24005210000	1970-01-01
24005210000	1970-01-01
24005210000	1970-01-01
24005210000	1970-01-01
24005210000	1970-01-01
24005210000	1970-01-01
24005440000	1970-01-01
24005440000	1970-01-01
24005660000	1970-01-01
24005660000	1970-01-01
24005660000	1970-01-01
24005660000	1970-01-01
24005660000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24005950000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24006380000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24001580000	1970-01-01
24005880000	1970-01-01
24005880000	1970-01-01
24005880000	1970-01-01
24005880000	1970-01-01
24005880000	1970-01-01
24000260003	1970-01-01
24000260003	1970-01-01
24004570000	1970-01-01
24004570000	1970-01-01
24005410000	1970-01-01
24005410000	1970-01-01
24005410000	1970-01-01
24005410000	1970-01-01
24005460000	1970-01-01
24005460000	1970-01-01
24005460000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24006230000	1970-01-01
24005540000	1970-01-01
24005540000	1970-01-01
24005540000	1970-01-01
24005540000	1970-01-01
24005540000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006760000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24006190000	1970-01-01
24005870000	1970-01-01
24005870000	1970-01-01
24005870000	1970-01-01
24005870000	1970-01-01
24005870000	1970-01-01
24006720000	1970-01-01
24006720000	1970-01-01
24006720000	1970-01-01
24006720000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24006130000	1970-01-01
24005640000	1970-01-01
24005640000	1970-01-01
24002090001	1970-01-01
24003000000	1970-01-01
24003000000	1970-01-01
24003000000	1970-01-01
24003000000	1970-01-01
24000540007	1970-01-01
24002180002	1970-01-01
24000160001	1970-01-01
24006590000	1970-01-01
24006590000	1970-01-01
24006590000	1970-01-01
24006590000	1970-01-01
24006590000	1970-01-01
24006590000	1970-01-01
24004660000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24003490000	1970-01-01
24004780000	1970-01-01
24004780000	1970-01-01
24004780000	1970-01-01
24003430000	1970-01-01
24004810000	1970-01-01
24004810000	1970-01-01
24004810000	1970-01-01
24004810000	1970-01-01
24004970000	1970-01-01
24004970000	1970-01-01
24004970000	1970-01-01
24001810002	1970-01-01
24002100002	1970-01-01
24000240006	1970-01-01
24000450001	1970-01-01
24001260001	1970-01-01
24000270004	1970-01-01
24000260001	1970-01-01
24001360001	1970-01-01
24000950003	1970-01-01
24000220006	1970-01-01
24000190007	1970-01-01
24001030002	1970-01-01
24000890002	1970-01-01
24001060002	1970-01-01
24003830000	1970-01-01
24003830000	1970-01-01
24004590000	1970-01-01
24000520001	1970-01-01
24003570000	1970-01-01
24003570000	1970-01-01
24003570000	1970-01-01
24003570000	1970-01-01
24003570000	1970-01-01
24000280001	1970-01-01
24000750002	1970-01-01
24003090000	1970-01-01
24003090000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003980000	1970-01-01
24003060000	1970-01-01
24003060000	1970-01-01
24003680000	1970-01-01
24007280005	1970-01-01
24007500006	1970-01-01
24007500006	1970-01-01
24007420001	1970-01-01
24007420003	1970-01-01
24001630002	1970-01-01
24001630002	1970-01-01
24002340002	1970-01-01
24001800002	1970-01-01
24007760000	1970-01-01
24002060001	1970-01-01
24002010001	1970-01-01
24001860001	1970-01-01
24001660001	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
24007550000	1970-01-01
