21001680000	1970-01-01
21001680000	1970-01-01
21000490000	1970-01-01
21000490000	1970-01-01
21000490000	1970-01-01
21001690000	1970-01-01
21001690000	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21000260001	1970-01-01
21001600000	1970-01-01
21001570000	1970-01-01
21001070001	1970-01-01
21000140001	1970-01-01
21000270001	1970-01-01
21000270001	1970-01-01
21000030001	1970-01-01
21000270002	1970-01-01
21000270002	1970-01-01
21000270002	1970-01-01
21000270002	1970-01-01
21000070001	1970-01-01
21000070001	1970-01-01
21000090002	1970-01-01
21000070002	1970-01-01
21000070002	1970-01-01
21001150001	1970-01-01
21000740000	1970-01-01
21000740000	1970-01-01
21000740000	1970-01-01
21000850000	1970-01-01
21000400000	1970-01-01
21001120001	1970-01-01
21001120001	1970-01-01
21001120001	1970-01-01
21001140001	1970-01-01
21000160003	1970-01-01
21000560000	1970-01-01
21000410000	1970-01-01
21000410000	1970-01-01
21000410000	1970-01-01
21000410000	1970-01-01
21000410000	1970-01-01
21001350003	1970-01-01
21000440000	1970-01-01
21001490000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000370000	1970-01-01
21000460000	1970-01-01
21000460000	1970-01-01
21000820000	1970-01-01
21000820000	1970-01-01
21000820000	1970-01-01
21001080001	1970-01-01
21000310001	1970-01-01
21000310001	1970-01-01
21000310001	1970-01-01
21000310001	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000450000	1970-01-01
21000510000	1970-01-01
21000710000	1970-01-01
21000760000	1970-01-01
21000760000	1970-01-01
21000760000	1970-01-01
21000760000	1970-01-01
21000760000	1970-01-01
21000720000	1970-01-01
21000720000	1970-01-01
21000720000	1970-01-01
21000720000	1970-01-01
21000720000	1970-01-01
21000720000	1970-01-01
21000670000	1970-01-01
21000670000	1970-01-01
21001700000	1970-01-01
21001700000	1970-01-01
21001650000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21001670000	1970-01-01
21000770000	1970-01-01
21000770000	1970-01-01
21000160004	1970-01-01
21001710000	1970-01-01
21001630000	1970-01-01
21001110001	1970-01-01
21001110001	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000640000	1970-01-01
21000810000	1970-01-01
21000420000	1970-01-01
21000690000	1970-01-01
21000690000	1970-01-01
21001610000	1970-01-01
21001610000	1970-01-01
21001610000	1970-01-01
21001610000	1970-01-01
21001350002	1970-01-01
21000380000	1970-01-01
21000380000	1970-01-01
21001390000	1970-01-01
21000650000	1970-01-01
21000730000	1970-01-01
21000730000	1970-01-01
21000730000	1970-01-01
21000730000	1970-01-01
21000730000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21000470000	1970-01-01
21001740000	1970-01-01
21000780000	1970-01-01
21000780000	1970-01-01
21000780000	1970-01-01
21000750000	1970-01-01
21000680000	1970-01-01
21000550000	1970-01-01
21000550000	1970-01-01
21001360001	1970-01-01
21000570000	1970-01-01
21000790000	1970-01-01
21000790000	1970-01-01
21000790000	1970-01-01
